"ae804cb2d08b947bc4f67b330c2f6483d5f78a5b"
"46503d6a45e40203b87eed640412b57e2f01dc13"
"b4a13dddfcc7be0f5e938613d21d3a161767ccac"
"205f3e392d42f49e37b5da29be921c21bf6860fc"
"661dca5e54d4f69aa64b0ae3a08527f82699cc84"
"b976010a9e4ea4967abd91bba9a18dfb76705f96","RENAME","{Method setup() at spring-test/src/test/java/org/springframework/test/web/client/samples/MockMvcClientHttpRequestFactoryTests.java:66}","{Method new(WebApplicationContext) at spring-test/src/test/java/org/springframework/test/web/client/samples/MockMvcClientHttpRequestFactoryTests.java:54}","-63","-51"
"15563ee54ebc4e9da4d28ac6308dd8d369bfb25b"
"324b254849df83ff44ec96a0e534497ed99dade0"
"97586b525f0d20836c6ab319d9d68d396218340e"
"f89737e398452f4e5c15f3d8d7ca52683a582845"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method jsonMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:430}","{Method withJsonConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:431}","-426","-427"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method customMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:376}","{Method addCustomConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:376}","-372","-372"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method xmlMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:352}","{Method withXmlConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:352}","-348","-348"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method yamlMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/HttpMessageConverters.java:133}","{Method withYamlConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/HttpMessageConverters.java:135}","-129","-131"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method stringMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:424}","{Method withStringConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:425}","-420","-421"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method jsonMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/HttpMessageConverters.java:101}","{Method withJsonConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/HttpMessageConverters.java:103}","-97","-99"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method stringMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/HttpMessageConverters.java:93}","{Method withStringConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/HttpMessageConverters.java:95}","-89","-91"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method cborMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/HttpMessageConverters.java:125}","{Method withCborConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/HttpMessageConverters.java:127}","-121","-123"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method cborMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:448}","{Method withCborConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:449}","-444","-445"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method smileMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/HttpMessageConverters.java:117}","{Method withSmileConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/HttpMessageConverters.java:119}","-113","-115"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method yamlMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:454}","{Method withYamlConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:455}","-450","-451"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method smileMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:358}","{Method withSmileConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:358}","-354","-354"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method xmlMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/HttpMessageConverters.java:109}","{Method withXmlConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/HttpMessageConverters.java:111}","-105","-107"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method customMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:460}","{Method addCustomConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:461}","-456","-457"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method cborMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:364}","{Method withCborConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:364}","-360","-360"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method customMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/HttpMessageConverters.java:139}","{Method addCustomConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/HttpMessageConverters.java:141}","-135","-137"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method jsonMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:346}","{Method withJsonConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:346}","-342","-342"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method xmlMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:436}","{Method withXmlConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:437}","-432","-433"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method stringMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:340}","{Method withStringConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:340}","-336","-336"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method smileMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:442}","{Method withSmileConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:443}","-438","-439"
"af026c0373e0a6ff7452ab8bb8949ff6c77a6ab1","RENAME","{Method yamlMessageConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:370}","{Method withYamlConverter(HttpMessageConverter) at spring-web/src/main/java/org/springframework/http/converter/DefaultHttpMessageConverters.java:370}","-366","-366"
"ecdf069c5df46c5e15405a1437dcbee00e4f9057"
"ce050f152efc6ddba79ff4ca8d4fa9ac5a6557e6"
"b2b526162f27247379d499d504492ac84477c614"
"d7acdc54b42f4bcf1e2bb5ad54c424a44b08471f"
"01a58a253b0631bbaa2a3e5a4a2d098fa316ba69"
"a23c3775a8bec2c830bbe131c4497b7bb284f522"
"f28e245baad21162fad99ca410b20c59234193f4"
"14579b7848cb75c488b0c8c7deb7e7c6d936a483"
"00e1429378572446eda4c60e5ad6d456f7671ae9"
"2d3c2e3feba276d56c7968fd087bef42ef973416"
"a41af448ec23b124d8f5a450c4b43c67a4674771"
"7509e257d1ab73192dcee8344224e0a7b9bdb83a"
"e6037a739e7ac94a2dbdfada4d4ade9e721b5cb3"
"aeed3c963b5dffdccc4589391897b90638f04e96"
"4880ed5c33ff01e5bed3fef4798d64408a908571"
"b1cd508016f27ebcf3d21557a42f6d1afeffb434"
"5471961f061b8cb78e4f12c8c6c07e5391726dc6"
"d33f2c6f73860cd9f3aa6a5027d4d98f9376b356"
"a8349e1c5c98486580ade59a0d51d77445919e9d","CHANGE_SIGNATURE","{Method new(HttpRequest, ConvertibleClientHttpResponse, String, byte[]) at spring-test/src/main/java/org/springframework/test/web/servlet/client/ExchangeResult.java:81}","{Method new(HttpRequest, ConvertibleClientHttpResponse, String, byte[], HttpMessageContentConverter) at spring-test/src/main/java/org/springframework/test/web/servlet/client/ExchangeResult.java:84}","-78","-81"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method nestedTest() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextHierarchyTestClassScopedExtensionContextNestedTests.java:111}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:171}","-107","-167"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method nestedTest() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextHierarchyTestMethodScopedExtensionContextNestedTests.java:182}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:178}","-175","-174"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","INTERNAL_MOVE","{Method field() at spring-test/src/test/java/org/springframework/test/context/bean/override/convention/TestBeanByNameLookupTestMethodScopedExtensionContextIntegrationTests.java:66}","{Method field() at spring-test/src/test/java/org/springframework/test/context/bean/override/convention/TestBeanByNameLookupTestMethodScopedExtensionContextIntegrationTests.java:48}","-62","-45"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method test() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestClassScopedExtensionContextNestedTests.java:148}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:178}","-142","-174"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method test() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestMethodScopedExtensionContextNestedTests.java:164}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:180}","-157","-176"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method nestedTest() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ConstructorInjectionTestClassScopedExtensionContextNestedTests.java:127}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:171}","-123","-167"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method new(String, TestInfo, int) at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ConstructorInjectionTestClassScopedExtensionContextNestedTests.java:122}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:178}","-118","-174"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","INTERNAL_MOVE_RENAME","{Class ConfigOverriddenByDefaultTestCase at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ActiveProfilesTestMethodScopedExtensionContextNestedTests.java:96}","{Class ConfigOverriddenByDefaultTests at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ActiveProfilesTestMethodScopedExtensionContextNestedTests.java:80}","-92","-77"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method topLevelTest() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:74}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:171}","-70","-167"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method test() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestClassScopedExtensionContextNestedTests.java:148}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:169}","-142","-165"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:167}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:178}","-163","-174"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method test() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestMethodScopedExtensionContextNestedTests.java:120}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:178}","-115","-174"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method new(TestInfo, String) at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ConstructorInjectionTestClassScopedExtensionContextNestedTests.java:54}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:169}","-51","-165"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method test() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestClassScopedExtensionContextNestedTests.java:125}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:178}","-120","-174"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","INTERNAL_MOVE","{Method setup() at spring-test/src/test/java/org/springframework/test/context/orm/jpa/JpaPersonRepositoryTests.java:73}","{Method setup() at spring-test/src/test/java/org/springframework/test/context/orm/jpa/JpaPersonRepositoryTests.java:54}","-69","-51"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method topLevelTest() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextHierarchyTestClassScopedExtensionContextNestedTests.java:67}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:171}","-64","-167"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","INTERNAL_MOVE","{Method fieldAndRenamedFieldHaveSameOverride(ApplicationContext) at spring-test/src/test/java/org/springframework/test/context/bean/override/mockito/MockitoBeanByNameLookupTestMethodScopedExtensionContextIntegrationTests.java:111}","{Method fieldAndRenamedFieldHaveSameOverride(ApplicationContext) at spring-test/src/test/java/org/springframework/test/context/bean/override/mockito/MockitoBeanByNameLookupTestMethodScopedExtensionContextIntegrationTests.java:54}","-106","-51"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method new(String) at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ConstructorInjectionTestClassScopedExtensionContextNestedTests.java:69}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:180}","-65","-176"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method propertiesInEnvironment() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/TestPropertySourceTestMethodScopedExtensionContextNestedTests.java:171}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:180}","-163","-176"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method nestedTest() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextHierarchyTestMethodScopedExtensionContextNestedTests.java:103}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:169}","-98","-165"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method nestedTest() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextHierarchyTestMethodScopedExtensionContextNestedTests.java:156}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:169}","-150","-165"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","RENAME","{Class TestCase at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ActiveProfilesTestMethodScopedExtensionContextNestedTests.java:65}","{Class InheritedAndExtendedConfigTests at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ActiveProfilesTestMethodScopedExtensionContextNestedTests.java:97}","-62","-94"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","RENAME","{Class TripleNestedWithInheritedConfigAndTestInterfaceTestCase at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ActiveProfilesTestMethodScopedExtensionContextNestedTests.java:166}","{Class TripleNestedWithInheritedConfigAndTestInterfaceTests at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ActiveProfilesTestMethodScopedExtensionContextNestedTests.java:150}","-160","-145"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method test() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestClassScopedExtensionContextNestedTests.java:78}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:178}","-74","-174"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","MOVE_RENAME","{Class NestedTestCaseWithInheritedConfigTestCase at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestMethodScopedExtensionContextNestedTests.java:108}","{Class NestedTestsWithInheritedConfigTests at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedCtxConfigTestMethodScopedExtensionContextNestedTests.java:102}","-104","-99"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method nestedTest() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ConstructorInjectionTestClassScopedExtensionContextNestedTests.java:108}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:178}","-104","-174"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","INTERNAL_MOVE_RENAME","{Class TestBeanFieldInEnclosingClassLevel2TestCase at spring-test/src/test/java/org/springframework/test/context/bean/override/convention/TestBeanByNameLookupTestMethodScopedExtensionContextIntegrationTests.java:122}","{Class TestBeanFieldInEnclosingClassLevel2Tests at spring-test/src/test/java/org/springframework/test/context/bean/override/convention/TestBeanByNameLookupTestMethodScopedExtensionContextIntegrationTests.java:104}","-117","-100"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method test() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestMethodScopedExtensionContextNestedTests.java:120}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:171}","-115","-167"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method test() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestMethodScopedExtensionContextNestedTests.java:164}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:171}","-157","-167"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method test() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestClassScopedExtensionContextNestedTests.java:78}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:169}","-74","-165"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","RENAME","{Class TripleNestedWithInheritedConfigTestCase at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/TestConstructorTestMethodScopedExtensionContextNestedTests.java:145}","{Class TripleNestedWithInheritedConfigTests at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/TestConstructorTestMethodScopedExtensionContextNestedTests.java:128}","-139","-123"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method test() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestClassScopedExtensionContextNestedTests.java:148}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:171}","-142","-167"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method nestedTest() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ConstructorInjectionTestClassScopedExtensionContextNestedTests.java:127}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:180}","-123","-176"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method test() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestClassScopedExtensionContextNestedTests.java:125}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:169}","-120","-165"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method topLevelTest() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:74}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:169}","-70","-165"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ConstructorInjectionTestClassScopedExtensionContextNestedTests.java:140}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:169}","-136","-165"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method nestedTest() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextHierarchyTestClassScopedExtensionContextNestedTests.java:86}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:180}","-82","-176"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method new(String) at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:85}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:178}","-80","-174"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method propertiesInEnvironment() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/TestPropertySourceTestMethodScopedExtensionContextNestedTests.java:171}","{Method foo() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:171}","-163","-167"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","INTERNAL_MOVE","{Method fieldWithMethodNameHasOverride(ApplicationContext) at spring-test/src/test/java/org/springframework/test/context/bean/override/convention/TestBeanByNameLookupTestMethodScopedExtensionContextIntegrationTests.java:104}","{Method fieldWithMethodNameHasOverride(ApplicationContext) at spring-test/src/test/java/org/springframework/test/context/bean/override/convention/TestBeanByNameLookupTestMethodScopedExtensionContextIntegrationTests.java:62}","-99","-59"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method test() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextConfigurationTestMethodScopedExtensionContextNestedTests.java:188}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:180}","-181","-176"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method nestedTest() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextHierarchyTestMethodScopedExtensionContextNestedTests.java:103}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:178}","-98","-174"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","INTERNAL_MOVE","{Method test() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/TestConstructorTestMethodScopedExtensionContextNestedTests.java:112}","{Method test() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/TestConstructorTestMethodScopedExtensionContextNestedTests.java:95}","-106","-90"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","EXTRACT_MOVE","{Method new(TestInfo, String) at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ConstructorInjectionTestMethodScopedExtensionContextNestedTests.java:120}","{Method bar() at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ParameterizedConstructorInjectionTestClassScopedExtensionContextNestedTests.java:180}","-115","-176"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","RENAME","{Class TestCase at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextHierarchyTestMethodScopedExtensionContextNestedTests.java:71}","{Class NestedInheritedCfgTests at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/ContextHierarchyTestMethodScopedExtensionContextNestedTests.java:99}","-68","-96"
"41ae13df5d94d94207441d46224dcf5321fe8d5f","INTERNAL_MOVE_RENAME","{Class InheritedConfigTestCase at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/TestConstructorTestMethodScopedExtensionContextNestedTests.java:92}","{Class InheritedConfigTests at spring-test/src/test/java/org/springframework/test/context/junit/jupiter/nested/TestConstructorTestMethodScopedExtensionContextNestedTests.java:75}","-88","-72"
